band_um,model,model_label,T_dust_K,alpha_mir,flux_mjy,bin_min_mjy,bin_max_mjy,N_bin,euclidean_jy15_deg2,euclidean_err_jy15_deg2
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,24.5063709469745,20.5389389107391,29.240177382128667,137,1.1582602430507616,0.0989568508279295
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,34.888395968065744,29.240177382128667,41.62766037009365,64,0.9191122531898782,0.11488903164873476
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,49.66872393543112,41.62766037009365,59.26305046791458,17,0.4147061758001726,0.10058102155412225
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,70.71067811865476,59.26305046791458,84.36960231581453,10,0.41437598787350016,0.1310371929362573
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,100.66697116076413,84.36960231581453,120.11244339814311,4,0.28155132273225886,0.1407756613661294
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,143.3141266963557,120.11244339814311,170.99759466766963,1,0.11956403974306176,0.11956403974306176
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,204.02857733683695,170.99759466766963,243.4400346449093,0,,
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T25_a15,Casey T25K a=1.5,25,1.5,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,5.9658317923524695,5.000000000000001,7.118229794928693,6411,6.51027540585948,0.08130859799529894
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,8.493232323171238,7.118229794928693,10.133839082682117,4927,8.498830073272414,0.12107873219506972
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,12.091355875609787,10.133839082682117,14.426999059072134,3267,9.572573679120048,0.16747660577204507
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,17.21380993097034,14.426999059072134,20.5389389107391,1837,9.143063565860311,0.21332274378377813
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,24.5063709469745,20.5389389107391,29.240177382128667,957,8.090912792697656,0.26154206675881186
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,34.888395968065744,29.240177382128667,41.62766037009365,414,5.945507387822024,0.2922057465312906
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,49.66872393543112,41.62766037009365,59.26305046791458,143,3.488410772907334,0.2917155636466418
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,70.71067811865476,59.26305046791458,84.36960231581453,57,2.361943130878951,0.3128470102396686
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,100.66697116076413,84.36960231581453,120.11244339814311,27,1.9004714284427469,0.3657458969328709
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,143.3141266963557,120.11244339814311,170.99759466766963,10,1.1956403974306176,0.3780946918389685
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,204.02857733683695,170.99759466766963,243.4400346449093,4,0.8123881336277596,0.4061940668138798
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,290.4644596431972,243.4400346449093,346.5724215775732,2,0.6899801155488062,0.4878896185884385
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T25_a20,Casey T25K a=2.0,25,2.0,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,5.9658317923524695,5.000000000000001,7.118229794928693,6440,6.539724475703485,0.08149228921542631
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,8.493232323171238,7.118229794928693,10.133839082682117,4709,8.122790910298313,0.1183698041189815
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,12.091355875609787,10.133839082682117,14.426999059072134,2894,8.479653574341421,0.15762635999252309
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,17.21380993097034,14.426999059072134,20.5389389107391,1600,7.963473982240881,0.19908684955602204
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,24.5063709469745,20.5389389107391,29.240177382128667,660,5.579939857032866,0.2171988643592443
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,34.888395968065744,29.240177382128667,41.62766037009365,293,4.207810784134911,0.24582293077293543
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,49.66872393543112,41.62766037009365,59.26305046791458,103,2.5126315357304576,0.2475769417394131
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,70.71067811865476,59.26305046791458,84.36960231581453,34,1.4088783587699003,0.2416206451669379
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,100.66697116076413,84.36960231581453,120.11244339814311,19,1.3373687829782293,0.3068134408025306
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,143.3141266963557,120.11244339814311,170.99759466766963,5,0.5978201987153088,0.2673533205299726
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,204.02857733683695,170.99759466766963,243.4400346449093,5,1.0154851670346996,0.45413877272646336
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T25_a20,Casey T25K a=2.0,25,2.0,838.10609719326,702.4218301525182,1000.0,0,,
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,5.9658317923524695,5.000000000000001,7.118229794928693,4358,4.4254843579372345,0.06703740539750444
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,8.493232323171238,7.118229794928693,10.133839082682117,2674,4.612517072443766,0.08919844537063956
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,12.091355875609787,10.133839082682117,14.426999059072134,1488,4.3599600962750635,0.11302670026973638
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,17.21380993097034,14.426999059072134,20.5389389107391,715,3.558677435813894,0.1330869902810086
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,24.5063709469745,20.5389389107391,29.240177382128667,266,2.2488848514708217,0.1378879772408565
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,34.888395968065744,29.240177382128667,41.62766037009365,123,1.766418861599297,0.15927262496078998
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,49.66872393543112,41.62766037009365,59.26305046791458,45,1.0977516418239863,0.16364315290202897
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,70.71067811865476,59.26305046791458,84.36960231581453,13,0.5386887842355502,0.14940538715989488
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,100.66697116076413,84.36960231581453,120.11244339814311,9,0.6334904761475824,0.2111634920491941
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,143.3141266963557,120.11244339814311,170.99759466766963,4,0.47825615897224705,0.23912807948612352
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,204.02857733683695,170.99759466766963,243.4400346449093,0,,
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,290.4644596431972,243.4400346449093,346.5724215775732,0,,
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T25_a20,Casey T25K a=2.0,25,2.0,838.10609719326,702.4218301525182,1000.0,1,1.6908908657675317,1.6908908657675317
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,5.9658317923524695,5.000000000000001,7.118229794928693,6892,6.998723771203171,0.08430361900790496
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,8.493232323171238,7.118229794928693,10.133839082682117,5571,9.60969805930599,0.1287487920074309
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,12.091355875609787,10.133839082682117,14.426999059072134,4002,11.72618300086882,0.18536089827997876
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,17.21380993097034,14.426999059072134,20.5389389107391,2410,11.99498268575033,0.2443380503209163
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,24.5063709469745,20.5389389107391,29.240177382128667,1273,10.762520360610361,0.3016475374538401
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,34.888395968065744,29.240177382128667,41.62766037009365,602,8.645399631567292,0.3523601835989515
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,49.66872393543112,41.62766037009365,59.26305046791458,227,5.537547170978776,0.3675399146463089
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,70.71067811865476,59.26305046791458,84.36960231581453,87,3.6050710944994515,0.386504190939427
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,100.66697116076413,84.36960231581453,120.11244339814311,30,2.111634920491941,0.38553002638968803
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,143.3141266963557,120.11244339814311,170.99759466766963,22,2.6304088743473586,0.5608050563190118
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,204.02857733683695,170.99759466766963,243.4400346449093,6,1.2185822004416396,0.49748410011999167
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,290.4644596431972,243.4400346449093,346.5724215775732,2,0.6899801155488062,0.4878896185884385
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T25_a25,Casey T25K a=2.5,25,2.5,838.10609719326,702.4218301525182,1000.0,0,,
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,5.9658317923524695,5.000000000000001,7.118229794928693,7132,7.2424402112915,0.08575890978611024
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,8.493232323171238,7.118229794928693,10.133839082682117,5570,9.607973109017118,0.12873723622120223
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,12.091355875609787,10.133839082682117,14.426999059072134,3644,10.677214106738127,0.17687594265253467
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,17.21380993097034,14.426999059072134,20.5389389107391,2133,10.616306252574876,0.22986773184524129
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,24.5063709469745,20.5389389107391,29.240177382128667,1012,8.555907780783727,0.2689526567527879
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,34.888395968065744,29.240177382128667,41.62766037009365,418,6.002951903646392,0.2936139751535728
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,49.66872393543112,41.62766037009365,59.26305046791458,160,3.9031169487075066,0.308568488298058
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,70.71067811865476,59.26305046791458,84.36960231581453,50,2.0718799393675007,0.29300807098622655
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,100.66697116076413,84.36960231581453,120.11244339814311,26,1.8300835977596823,0.3589089221724119
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,143.3141266963557,120.11244339814311,170.99759466766963,11,1.3152044371736793,0.39654905824687686
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,204.02857733683695,170.99759466766963,243.4400346449093,5,1.0154851670346996,0.45413877272646336
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,290.4644596431972,243.4400346449093,346.5724215775732,1,0.3449900577744031,0.3449900577744031
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T25_a25,Casey T25K a=2.5,25,2.5,838.10609719326,702.4218301525182,1000.0,0,,
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,5.9658317923524695,5.000000000000001,7.118229794928693,5112,5.1911601738814,0.07260541409755784
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,8.493232323171238,7.118229794928693,10.133839082682117,3379,5.828607026098536,0.10026992257596552
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,12.091355875609787,10.133839082682117,14.426999059072134,1991,5.8337906933357875,0.1307420268158531
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,17.21380993097034,14.426999059072134,20.5389389107391,966,4.807947416777933,0.1546931724444661
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,24.5063709469745,20.5389389107391,29.240177382128667,420,3.550870818111824,0.17326475452130732
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,34.888395968065744,29.240177382128667,41.62766037009365,158,2.269058375062512,0.1805165918500927
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,49.66872393543112,41.62766037009365,59.26305046791458,77,1.8783750315654875,0.2140607014045936
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,70.71067811865476,59.26305046791458,84.36960231581453,21,0.8701895745343503,0.18989093306024174
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,100.66697116076413,84.36960231581453,120.11244339814311,10,0.703878306830647,0.2225858645167699
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,143.3141266963557,120.11244339814311,170.99759466766963,5,0.5978201987153088,0.2673533205299726
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,204.02857733683695,170.99759466766963,243.4400346449093,2,0.4061940668138798,0.287222579121836
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,290.4644596431972,243.4400346449093,346.5724215775732,0,,
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,413.5185542000137,346.5724215775732,493.39642747481366,0,,
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,588.7040186524744,493.39642747481366,702.4218301525182,0,,
500,casey_T25_a25,Casey T25K a=2.5,25,2.5,838.10609719326,702.4218301525182,1000.0,0,,
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,7155,7.265796370133298,0.08589708051246531
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,8.493232323171238,7.118229794928693,10.133839082682117,5877,10.137532847700827,0.1322374387762069
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,12.091355875609787,10.133839082682117,14.426999059072134,4471,13.100390853794227,0.1959214192791555
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,17.21380993097034,14.426999059072134,20.5389389107391,2766,13.766855646798923,0.261763247946199
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,24.5063709469745,20.5389389107391,29.240177382128667,1521,12.859225034162105,0.32972371882466933
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,34.888395968065744,29.240177382128667,41.62766037009365,739,10.612874298551873,0.3904008918999754
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,49.66872393543112,41.62766037009365,59.26305046791458,313,7.635472530909061,0.4315824243900415
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,70.71067811865476,59.26305046791458,84.36960231581453,99,4.102322279947652,0.4122989021727777
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,100.66697116076413,84.36960231581453,120.11244339814311,37,2.604349735273394,0.42815245906792126
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,143.3141266963557,120.11244339814311,170.99759466766963,27,3.2282290730626673,0.6212729747795024
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,204.02857733683695,170.99759466766963,243.4400346449093,6,1.2185822004416396,0.49748410011999167
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,290.4644596431972,243.4400346449093,346.5724215775732,3,1.0349701733232093,0.5975403081713885
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,413.5185542000137,346.5724215775732,493.39642747481366,1,0.5860161419724547,0.5860161419724547
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
250,casey_T25_a30,Casey T25K a=3.0,25,3.0,838.10609719326,702.4218301525182,1000.0,0,,
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,7621,7.739012457971469,0.0886501684068722
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,8.493232323171238,7.118229794928693,10.133839082682117,5985,10.323827478899004,0.13344695272651105
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,12.091355875609787,10.133839082682117,14.426999059072134,4114,12.054352040373395,0.187936756339432
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,17.21380993097034,14.426999059072134,20.5389389107391,2450,12.19406953530635,0.24635740739072606
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,24.5063709469745,20.5389389107391,29.240177382128667,1252,10.584976819704771,0.2991491318623529
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,34.888395968065744,29.240177382128667,41.62766037009365,527,7.568314959860403,0.3296809777934941
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,49.66872393543112,41.62766037009365,59.26305046791458,219,5.342391323543399,0.3610053507355377
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,70.71067811865476,59.26305046791458,84.36960231581453,66,2.7348815199651004,0.336640643944328
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,100.66697116076413,84.36960231581453,120.11244339814311,31,2.1820227511750057,0.3919028552540812
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,143.3141266963557,120.11244339814311,170.99759466766963,12,1.4347684769167413,0.41418198318633487
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,204.02857733683695,170.99759466766963,243.4400346449093,8,1.6247762672555193,0.574445158243672
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,290.4644596431972,243.4400346449093,346.5724215775732,1,0.3449900577744031,0.3449900577744031
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,casey_T25_a30,Casey T25K a=3.0,25,3.0,838.10609719326,702.4218301525182,1000.0,0,,
500,casey_T25_a30,Casey T25K a=3.0,25,3.0,5.9658317923524695,5.000000000000001,7.118229794928693,5508,5.593292300027143,0.07536514688877731
