band_um,model,flux_mjy,bin_min_mjy,bin_max_mjy,N_bin,euclidean_jy15_deg2,euclidean_err_jy15_deg2
350,fsps,143.3141266963557,120.11244339814311,170.99759466766963,16,1.2224227423330636,0.3056056855832659
350,fsps,204.02857733683695,170.99759466766963,243.4400346449093,4,0.5191160173881385,0.2595580086940692
350,fsps,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,fsps,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,fsps,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,fsps,838.10609719326,702.4218301525182,1000.0,1,1.0804792632254527,1.0804792632254527
350,aless,5.9658317923524695,5.000000000000001,7.118229794928693,3441,2.2328477697907374,0.038064206311306394
350,aless,8.493232323171238,7.118229794928693,10.133839082682117,1991,2.1945662800671313,0.049182779863094564
350,aless,12.091355875609787,10.133839082682117,14.426999059072134,918,1.7187912045666296,0.056728562936385556
350,aless,17.21380993097034,14.426999059072134,20.5389389107391,409,1.3007886804578979,0.06431986067521994
350,aless,24.5063709469745,20.5389389107391,29.240177382128667,148,0.7995546547868367,0.06572298777112025
350,aless,34.888395968065744,29.240177382128667,41.62766037009365,68,0.6240197754001028,0.07567351313084804
350,aless,49.66872393543112,41.62766037009365,59.26305046791458,15,0.2338210997085091,0.0603723483441973
350,aless,70.71067811865476,59.26305046791458,84.36960231581453,14,0.37070075875163316,0.09907394516183951
350,aless,100.66697116076413,84.36960231581453,120.11244339814311,4,0.17991129522591337,0.0899556476129567
350,aless,143.3141266963557,120.11244339814311,170.99759466766963,1,0.07640142139581647,0.07640142139581647
350,aless,204.02857733683695,170.99759466766963,243.4400346449093,0,,
350,aless,290.4644596431972,243.4400346449093,346.5724215775732,0,,
350,aless,413.5185542000137,346.5724215775732,493.39642747481366,0,,
350,aless,588.7040186524744,493.39642747481366,702.4218301525182,0,,
350,aless,838.10609719326,702.4218301525182,1000.0,1,1.0804792632254527,1.0804792632254527
350,aless_bright,5.9658317923524695,5.000000000000001,7.118229794928693,3754,2.4359519115938473,0.039757729671342286
350,aless_bright,8.493232323171238,7.118229794928693,10.133839082682117,2188,2.411708197281207,0.051558598160312386
350,aless_bright,12.091355875609787,10.133839082682117,14.426999059072134,1052,1.9696822954292967,0.0607279067223148
350,aless_bright,17.21380993097034,14.426999059072134,20.5389389107391,464,1.475711363649058,0.06850818018113253
