rank,row,ID,z_pop,SFR_pop,log10SFR_pop,L_IR,log10LIR,peak_um_30_300,dust2_pop,lnfAGN_pop,fAGN_pop,lntauAGN_pop,F250_fsps_mjy,F250_aless_mjy,fsps_over_aless_F250,F350_fsps_mjy,F350_aless_mjy,fsps_over_aless_F350,F500_fsps_mjy,F500_aless_mjy,fsps_over_aless_F500,F850_fsps_mjy,F850_aless_mjy,fsps_over_aless_F850
1,68838,159228,1.8671870827674866,4758.956028460828,3.677511692047119,126784429531355.97,14.103065920865678,88.72,0.6498472094535828,0.06790733337402344,1.0702661259326023,2.4713634252548218,605.1519919618001,874.8287329035562,0.6917376729880612,850.4877033361086,744.5407345163399,1.14229841821696,887.4217903283874,449.66929007100237,1.9734987688135526,409.2869165084432,130.01503428344336,3.1479968356287507
2,340951,789292,4.430723428726196,1059.6029201984497,3.0251431465148926,15576475976148.078,13.192469209612147,135.5,1.3791565895080566,-3.869338274002075,0.020872176518290105,3.3653682470321655,3.812493664895457,13.691246958338583,0.27846212083505495,10.254323218768572,21.964297798914917,0.46686323927347034,27.488204164193036,25.108475181098548,1.0947779172542476,48.251663126066006,15.59766155785598,3.0935190475243632
3,164670,382337,4.879253149032593,1058.3332490891346,3.0246224403381348,10751267232648.14,13.031459656782841,135.5,1.647103190422058,-4.602275848388672,0.010028985302384844,3.264715790748596,1.92017640062225,6.93573764022431,0.27685251378109355,4.694486815337515,12.055909211420113,0.38939301325283726,13.80139671944824,14.984455646057917,0.9210475872761574,29.121864970877976,10.457983207673882,2.784654019095084
4,198848,464408,2.578284502029419,1045.5603325320008,3.0193490982055664,6197898305658.797,12.792244446112113,135.5,0.3013741374015808,-0.720299243927002,0.486606620094832,2.5845537185668945,9.274804994054655,22.48625475789645,0.412465530339046,21.392666901842677,23.78475888175446,0.8994275287042417,34.07994713403746,17.687166784833096,1.9268177627669187,22.21670874086576,6.403735990540717,3.469335521277452
5,388108,889339,2.187931776046753,1037.059833650158,3.015803813934326,25129601751087.812,13.400185606034857,30.2,0.6783188581466675,0.7008991241455078,2.0155641353800973,4.119324207305908,38.15479552845648,128.33278247803088,0.29731137120001394,67.12276718182967,121.18179729783927,0.5539014000333407,84.44245770646205,80.55685711478661,1.0482342624928724,45.695540398319096,25.81025601337376,1.770441191076975
